words	labels	sentence_id
Howea	B	130
forsteriana	I	130
(C	O	130
Nombre	O	131
común:	O	131
Guamito,	O	131
Palmera	B	131
plateada	I	131
Zonas	O	132
10	O	132
a	O	132
11	O	132
RAVENEA	B	132
RIVULARIS	I	132
Jumelle	O	132
&	O	132
H	O	132
Se	O	133
utiliza	O	133
como	O	133
ejemplar	O	133
aislado	O	133
o	O	133
formando	O	133
grupos	O	133
Filodios	O	134
elípticos,	O	134
lanceolados	O	134
u	O	134
oblanceolados,	O	134
de	O	134
6-14	O	134
cm	O	134
de	O	134
longitud,	O	134
rectos	O	134
o	O	134
curvados,	O	134
a	O	134
veces	O	134
falcados,	O	134
algo	O	134
coriáceos	O	134
Nombre	O	135
común:	O	135
Palmera	B	135
de	I	135
la	I	135
jalea	I	135
Watson)	I	136
S	I	136
Acacia	B	137
cyclops	I	137
Acacia	O	137
dealbata	O	137
Acacia	B	137
farnesiana	I	137
Acacia	O	137
saligna	O	137
Como	O	137
ya	O	137
dijimos	O	137
al	O	137
principio	O	137
de	O	137
este	O	137
artículo,	O	137
muchas	O	137
especies	O	137
de	O	137
Acacias	O	137
tienen	O	137
importancia	O	137
económica	O	137
y	O	137
son	O	137
base	O	137
de	O	137
algunas	O	137
industrias	O	137
Familia:	O	138
Fabaceae	O	138
(Leguminosae)	O	138
Nombre	O	138
común:	O	138
Árbol	B	138
coral	I	138
Lugar	O	138
de	O	138
origen:	O	138
Brasil,	O	138
Antillas	O	138
Pinus	B	139
radiata	I	139
D	O	139
Nombre	O	140
común:	O	140
Árbol	B	140
de	I	140
Parsley	I	140
Se	O	141
multiplica	O	141
por	O	141
semillas	O	141
Zonas	O	142
10	O	142
a	O	142
11	O	142
VEITCHIA	B	142
MERRILLII	I	142
(Becc	O	142
Cultivada	O	143
como	O	143
ejemplar	O	143
aislado	O	143
o	O	143
en	O	143
alineaciones	O	143
Nombre	O	144
común:	O	144
Acacia	B	144
verticilada	I	144
Prickly	O	144
moses	O	144
Lugar	O	144
de	O	144
origen:	O	144
Australia	O	144
Familia:	O	145
Bombacaceae	O	145
Sinónimos:	O	145
Bombax	B	145
aquaticum	I	145
(Aubl	O	145
Bismarckia	B	146
nobilis	I	146
Hildebr	O	146
Ceratonia	B	147
siliqua	I	147
L	O	147
&	I	148
Arn	O	148
Familia:	O	149
Anacardiaceae	O	149
Nombre	O	149
común:	O	149
Zumaque	B	149
silvestre	I	149
Wild	O	149
sumac	O	149
Lugar	O	149
de	O	149
origen:	O	149
China,	O	149
Japón,	O	149
Corea	O	149
y	O	149
Taiwan	O	149
Etimología:	O	149
Rhus,	O	149
nombre	O	149
clásico	O	149
latino,	O	149
probablemente	O	149
del	O	149
griego	O	149
rhous	O	149
=	O	149
savia,	O	149
para	O	149
una	O	149
especie	O	149
de	O	149
zumaque	O	149
Cocos	B	150
nucifera	I	150
L	O	150
Familia:	O	151
Casuarinaceae	O	151
Nombre	O	151
común:	O	151
Casuarina,	O	151
pino	B	151
australiano	I	151
Zona	O	152
9	O	152
EUCALYPTUS	B	152
GLOBULUS	I	152
Labill	O	152
Familia:	I	153
Euphorbiaceae	O	153
Nombre	O	153
común:	O	153
Ricino,	O	153
higuera	O	153
del	O	153
diablo	O	153
Lugar	O	153
de	O	153
origen:	O	153
Nativo	O	153
de	O	153
África	O	153
tropical,	O	153
y	O	153
hoy	O	153
día	O	153
naturalizado	O	153
en	O	153
los	O	153
climas	O	153
templados	O	153
de	O	153
todo	O	153
el	O	153
mundo	O	153
Otras	O	154
especies	O	154
del	O	154
mismo	O	154
género	O	154
con	O	154
abundantes	O	154
inflorescencias	O	154
son	O	154
Echium	O	154
hierrense,	O	154
de	O	154
flores	O	154
azules,	O	154
Echium	B	154
aculeatum	I	154
y	O	154
Echium	B	154
giganteum,	I	154
de	O	154
flores	O	154
blancas	O	154
Pritchardia	B	155
hillebrandii	I	155
Becc	O	155
Xanthophloea,	O	156
del	O	156
griego	O	156
xantho	O	156
=	O	156
amarillo	O	156
y	O	156
phloios	O	156
=	O	156
corteza,	O	156
por	O	156
la	O	156
característica	O	156
coloración	O	156
de	O	156
su	O	156
tronco	O	156
Julibrissin,	O	157
al	O	157
parecer	O	157
es	O	157
el	O	157
nombre	O	157
persa	O	157
del	O	157
árbol	B	157
de	I	157
la	I	157
seda	I	157
Zona	O	158
7	O	158
PLUMERIA	B	158
RUBRA	I	158
L	O	158
Descripción:	O	159
Arbusto	O	159
o	O	159
arbolito	O	159
de	O	159
1-3	O	159
m	O	159
de	O	159
altura,	O	159
glauco,	O	159
con	O	159
ramillas	O	159
angulosas	O	159
Zona	O	160
9	O	160
CITRUS	B	160
SINENSIS	I	160
(L	O	160
Zona	O	161
7	O	161
JUGLANS	B	161
REGIA	I	161
L	O	161
Ha	O	162
sido	O	162
utilizado	O	162
en	O	162
repoblaciones	O	162
forestales	O	162
en	O	162
lugar	O	162
del	O	162
pino	B	162
carrasco	I	162
Zona	O	163
7	O	163
CUPRESSUS	B	163
SEMPERVIRENS	I	163
L	O	163
Nombre	O	164
común:	O	164
Acacia	B	164
plateada	I	164
Mimose	O	164
de	O	164
quatre	O	164
saisons,	O	164
wirilda	O	164
Lugar	O	164
de	O	164
origen:	O	164
Australia	O	164
Legumbre	O	165
linear	O	165
de	O	165
4-12	O	165
cm	O	165
de	O	165
longitud,	O	165
de	O	165
consistencia	O	165
dura,	O	165
con	O	165
los	O	165
márgenes	O	165
engrosados	O	165
y	O	165
generalmente	O	165
sin	O	165
constreñirse	O	165
entre	O	165
las	O	165
semillas	O	165
Se	O	166
utiliza	O	166
como	O	166
árbol	O	166
de	O	166
alineación	O	166
o	O	166
como	O	166
ejemplar	O	166
aislado	O	166
Lugar	O	167
de	O	167
origen:	O	167
China	O	167
Elaeis	B	168
guineensis	I	168
Jacq	O	168
Etimología:	O	169
Acacia,	O	169
del	O	169
griego	O	169
akis	O	169
=punta,	O	169
aludiendo	O	169
a	O	169
las	O	169
espinas	O	169
de	O	169
las	O	169
especies	O	169
de	O	169
acacias	O	169
africanas,	O	169
ya	O	169
que	O	169
las	O	169
australianas	O	169
normalmente	O	169
carecen	O	169
de	O	169
ellas	O	169
Zona	O	170
9	O	170
ACACIA	O	170
MELANOXYLON	O	170
R	O	170
Nombre	O	171
común:	O	171
Mimosa	B	171
plateada	I	171
Silver	O	171
wattle,	O	171
Mimosa	O	171
Lugar	O	171
de	O	171
origen:	O	171
Australia	O	171
Veitchia	B	172
merrillii	I	172
(Becc	O	172
Se	O	173
cultiva	O	173
como	O	173
árbol	O	173
de	O	173
alineación	O	173
y	O	173
en	O	173
jardines	O	173
ex	O	174
H	B	174
Familia:	O	175
Juglandaceae	O	175
Nombre	O	175
común:	O	175
Nogal	B	175
negro	I	175
Black	O	175
walnut,	O	175
american	O	175
black	O	175
walnut	O	175
Lugar	O	175
de	O	175
origen:	O	175
Especie	O	175
originaria	O	175
del	O	175
este	O	175
de	O	175
América	O	175
del	O	175
Norte	O	175
Zona	O	176
7	O	176
JUNIPERUS	B	176
CEDRUS	I	176
Webb	O	176
&	O	176
Berth	O	176
Caryota	B	177
urens	I	177
L	O	177
Familia:	O	178
Pittosporaceae	O	178
Nombre	O	178
común:	O	178
Pitosporo	B	178
ferruginoso	I	178
Rusty	O	178
Pittosporum	O	178
Lugar	O	178
de	O	178
origen:	O	178
Especie	O	178
nativa	O	178
de	O	178
la	O	178
Península	O	178
Malaya,	O	178
Filipinas	O	178
y	O	178
Australia	O	178
Etimología:	O	178
Pittosporum,	O	178
proviene	O	178
del	O	178
griego	O	178
y	O	178
significa	O	178
literalmente	O	178
semillas	O	178
pegajosas	O	178
Flores	O	179
amarillo-anaranjadas	O	179
en	O	179
inflorescencias	O	179
espiciformes	O	179
erectas	O	179
de	O	179
15-20	O	179
cm	O	179
de	O	179
longitud	O	179
Zona	O	180
8-9	O	180
PRUNUS	B	180
DOMESTICA	I	180
L	O	180
Familia:	O	181
Arecaceae	O	181
(Palmae)	O	181
Sinónimos:	B	181
Phoenix	I	181
leonensis	I	181
Lodd	O	181
Florece	O	182
en	O	182
verano,	O	182
en	O	182
Julio-Agosto	O	182
Zona	O	183
10	O	183
a	O	183
11	O	183
CARYOTA	B	183
MITIS	I	183
Lour	O	183
Thrinax	B	184
radiata	I	184
Lodd	O	184
Brácteas	O	185
sin	O	185
sobresalir	O	185
entre	O	185
las	O	185
escamas	O	185
Nombre	O	186
común:	O	186
Cedro	B	186
de	I	186
China	I	186
Tricolor	O	187
=	O	187
Plumeria	O	187
tricolor,	O	187
tiene	O	187
la	O	187
flor	B	187
blanca	I	187
o	O	187
amarilla	O	187
con	O	187
tonalidades	O	187
rosas	O	187
o	O	187
naranja	O	187
y	O	187
el	O	187
centro	O	187
normalmente	O	187
amarillo	O	187
,	O	188
Mimosa	B	188
leucocephala	I	188
Lam	O	188
Familia:	O	189
Arecaceae	O	189
(Palmae)	O	189
Sinónimos:	O	189
Algunos	O	189
autores	O	189
incluyen	B	189
aquí	I	189
Trithrinax	I	189
acanthocoma	O	189
Drude	O	189
Nombre	O	189
común:	O	189
Palmera	O	189
de	O	189
Buruti	O	189
(Palmera	O	190
datilera)	O	190
Phoenix	B	190
reclinata	I	190
Jacq	O	190
Zona	O	191
9-11	O	191
PUNICA	B	191
GRANATUM	I	191
L	O	191
Familia:	O	192
Arecaceae	O	192
(Palmae)	O	192
Sinónimos:	B	192
Chamaerops	B	192
fortunei	I	192
Hook	O	192
Nombre	O	193
común:	O	193
Abeto	B	193
del	I	193
Colorado	I	193
White	O	193
fir,	O	193
Colorado	O	193
fir	O	193
Lugar	O	193
de	O	193
origen:	O	193
Su	O	193
área	O	193
de	O	193
distribución	O	193
es	O	193
muy	O	193
amplia,	O	193
por	O	193
el	O	193
sureste	O	193
de	O	193
EE	O	193
Nombre	O	194
común:	O	194
Árbol	B	194
de	I	194
las	I	194
pelucas	I	194
Descripción:	O	195
Árbol	O	195
que	O	195
puede	O	195
alcanzar	O	195
hasta	O	195
30	O	195
m	O	195
Familia:	O	196
Rosaceae	O	196
Nombre	O	196
común:	O	196
Quillay,	O	196
Arbusto	B	196
del	I	196
jabón	I	196
Carpobrotus	O	197
acinaciformis	O	197
Carpobrotus	B	197
edulis	I	197
En	O	197
las	O	197
costas	O	197
mediterráneas	O	197
de	O	197
nuestro	O	197
país	O	197
crece	O	197
espontáneamente	O	197
MESEMBRYANTHEMUM	B	197
CRYSTALLINUM,	I	197
raramente	O	197
cultivada,	O	197
cuyas	O	197
hojas	O	197
están	O	197
recubiertas	O	197
de	O	197
abundantes	O	197
pelos	O	197
cristalinos	O	197
y	O	197
posee	O	197
flores	O	197
pequeñas	O	197
de	O	197
color	O	197
blanco	O	197
amarillento	O	197
Familia:	O	198
Bignoniaceae	O	198
Nombre	O	198
común:	O	198
Bignonia	O	198
Orange	O	198
bells	O	198
Lugar	O	198
de	O	198
origen:	O	198
Híbrido	O	198
entre	O	198
Tecoma	O	198
arequipensis	O	198
y	O	198
Tecoma	B	198
stans	I	198
Etimología:	O	198
Tecoma,	O	198
abreviación	O	198
de	O	198
su	O	198
nombre	O	198
vernáculo	O	198
tecomaxochitl	O	198
Zona	O	199
7	O	199
CEIBA	B	199
PENTANDRA	I	199
(L	O	199
Soporta	O	200
bastante	O	200
bien	O	200
el	O	200
frío	O	200
intenso	O	200
Zona	O	201
10-11	O	201
HOWEA	B	201
FORSTERIANA	I	201
(C	O	201
Zona	O	202
11	O	202
TAMARINDUS	B	202
INDICA	I	202
L	O	202
Hymenaea	B	203
courbaril	I	203
L	O	203
Dracaena	B	204
reflexa	I	204
(Decne	O	204
Zona	O	205
9	O	205
THRINAX	B	205
RADIATA	I	205
Lodd	O	205
Ramillos	O	206
con	O	206
abundantes	O	206
glándulas	O	206
resinosas	O	206
)	O	207
Swingle	O	207
Familia:	O	207
Rutaceae	O	207
Sinónimos:	B	207
Triphasia	I	207
glauca	I	207
Lindl	O	207
Tronco	O	208
corto,	O	208
con	O	208
la	O	208
corteza	O	208
lisa	O	208
que,	O	208
a	O	208
veces,	O	208
se	O	208
desprende	O	208
en	O	208
placas	O	208
Elaeagnus	O	209
angustifolia	O	209
Eucalyptus	B	209
camaldulensis	I	209
Fraxinus	O	209
excelsior	O	209
Gleditsia	O	209
triacanthos	O	209
Juglans	B	209
regia	I	209
Koelreuteria	O	209
paniculata	O	209
Laurus	O	209
nobilis	O	209
Libocedrus	O	209
decurrens	O	209
Ligustrum	O	209
lucidum	O	209
Liquidambar	O	209
styraciflua	O	209
Maclura	O	209
pomifera	O	209
Magnolia	O	209
grandiflora	O	209
Melia	O	209
azedarach	O	209
Morus	O	209
alba	O	209
Olea	O	209
europaea	O	209
Pinus	O	209
halepensis	O	209
Punica	B	209
granatum	I	209
Robinia	O	209
pseudoacacia	O	209
Sophora	O	209
japonica	O	209
Taxus	B	209
baccata	I	209
Ulmus	O	209
minor	O	209
Métodos	O	209
de	O	209
recogida	O	209
La	O	209
recogida	O	209
de	O	209
las	O	209
semillas	O	209
puede	O	209
hacerse	O	209
desde	O	209
el	O	209
suelo	O	209
o	O	209
subiendo	O	209
al	O	209
árbol	O	209
para	O	209
recoger	O	209
los	O	209
frutos	O	209
Ramillas	O	210
angulosas	O	210
Ravenea	B	211
rivularis	I	211
Jumelle	O	211
&	O	211
H	O	211
Datos	O	212
de	O	212
cultivo:	O	212
Se	O	212
multiplica	O	212
por	O	212
semillas	O	212
y	O	212
por	O	212
esquejes	O	212
e	O	212
injertos	O	212
las	O	212
variedades	O	212
Corteza	O	213
gris	O	213
oscura,	O	213
asurcada	O	213
Familia:	O	214
Euphorbiaceae	O	214
Nombre	O	214
común:	O	214
Lechero	B	214
africano	I	214
African	O	214
milkbush	O	214
Lugar	O	214
de	O	214
origen:	O	214
África	O	214
tropical,	O	214
Sudáfrica	O	214
Familia:	O	215
Rosaceae	O	215
Nombre	O	215
común:	O	215
Serbal	B	215
común,	I	215
acerolo	O	215
de	O	216
longitud;	O	216
base	O	216
generalmente	O	216
cuneiforme,	O	216
apiculadas,	O	216
con	O	216
el	O	216
margen	O	216
doblemente	O	216
aserrado	O	216
y	O	216
6-9	O	216
pares	O	216
de	O	216
nervios	O	216
Syagrus	B	217
romanzoffiana	I	217
(Cham	O	217
Florece	O	218
en	O	218
Marzo-Mayo	O	218
En	O	219
los	O	219
ejemplares	O	219
jóvenes	O	219
pueden	O	219
encontrarse	O	219
hojas	O	219
bipinnadas	O	219
junto	O	219
con	O	219
filodios,	O	219
viéndose	O	219
claramente	O	219
la	O	219
transición	O	219
de	O	219
una	O	219
forma	O	219
a	O	219
la	O	219
otra	O	219
Ctenanthe	B	220
oppenheimiana	I	220
(E	O	220
Spinosa,	O	221
del	O	221
latín	O	221
spinosus-a-um,	O	221
con	O	221
espinas	O	221
Folíolos	O	222
de	O	222
0	O	222
Masjoani,	O	223
dedicado	O	223
a	O	223
la	O	223
finca	O	223
Masjoan,	O	223
donde	O	223
se	O	223
descubrió	O	223
el	O	223
híbrido	O	223
),	O	224
de	O	224
flor	B	224
blanca	I	224
y	O	224
centro	O	224
con	O	224
frecuencia	O	224
amarillo	O	224
y	O	224
Tricolor	O	224
(Plumeria	O	224
tricolor	O	224
Ruiz	O	224
&	O	224
Pav	O	224
Schizolobium	B	225
parahybum	I	225
(Vell	O	225
La	O	226
más	O	226
espectacular	O	226
es,	O	226
sin	O	226
duda	O	226
alguna,	O	226
Echium	B	226
wildpretii,	I	226
planta	O	226
con	O	226
hojas	O	226
en	O	226
roseta	O	226
de	O	226
la	O	226
que	O	226
parte	O	226
una	O	226
inflorescencia	O	226
con	O	226
flores	O	226
rojas	O	226
que	O	226
llega	O	226
a	O	226
medir	O	226
hasta	O	226
2	O	226
metros	O	226
de	O	226
altura	O	226
Se	O	227
ha	O	227
difundido	O	227
como	O	227
ornamental	O	227
por	O	227
su	O	227
follaje	O	227
con	O	227
tonalidades	O	227
glaucas	O	227
Familia:	O	228
Oxalidaceae	O	228
Nombre	O	228
común:	O	228
Carambola,	O	228
Tamarindo	B	228
chino,	I	228
Tamarindo	B	228
culí	I	228
Lugar	O	228
de	O	228
origen:	O	228
Parece	O	228
que	O	228
procede	O	228
de	O	228
Malasia	O	228
(Camboya	O	228
y	O	228
Laos),	O	228
aunque	O	228
se	O	228
ha	O	228
introducido	O	228
extensamente	O	228
en	O	228
regiones	O	228
tropicales	O	228
Zonas	O	229
7	O	229
a	O	229
10	O	229
EUGENIA	B	229
UNIFLORA	I	229
L	O	229
Legumbre	O	230
linear	O	230
de	O	230
3-10	O	230
cm	O	230
de	O	230
longitud,	O	230
con	O	230
semillas	O	230
dispuestas	O	230
longitudinalmente	O	230
Zona	O	231
11	O	231
CITRUS	B	231
AURANTIUM	I	231
L	O	231
Salicina,	O	232
del	O	232
latín	O	232
salicinus-a-um	O	232
=	O	232
de	O	232
aspecto	O	232
de	O	232
un	O	232
sauce	O	232
(género	O	232
Salix),	O	232
por	O	232
la	O	232
apariencia	O	232
de	O	232
sus	O	232
hojas	O	232
Familia:	O	233
Pinaceae	O	233
Nombre	O	233
común:	O	233
abeto	B	233
de	I	233
Masjoan	I	233
Masjoan	O	233
fir	O	233
Lugar	O	233
de	O	233
origen:	O	233
Híbrido	O	233
cuyos	O	233
progenitores	O	233
pudieran	O	233
ser	O	233
A	O	233
Familia:	O	234
Lauraceae	O	234
Sinónimos:	O	234
Tetranthera	O	234
californica	O	234
Hook	B	234
Descripción:	O	235
Árbol	O	235
de	O	235
gran	O	235
talla,	O	235
pudiendo	O	235
alcanzar	O	235
los	O	235
100	O	235
m	O	235
de	O	235
altura,	O	235
estando	O	235
considerado	O	235
como	O	235
uno	O	235
de	O	235
los	O	235
árboles	O	235
más	O	235
altos	O	235
del	O	235
mundo	O	235
Con	O	236
la	O	236
edad	O	236
pasa	O	236
a	O	236
ser	O	236
blanca	O	236
con	O	236
manchas	O	236
romboidales	O	236
negras,	O	236
grietas	O	236
oscuras	O	236
y	O	236
arrugas	O	236
en	O	236
la	O	236
base	O	236
alba	O	237
x	O	237
A	O	237
ACACIA	O	238
SUBULATA	O	238
Bonpl	O	238
Zona	O	239
8	O	239
TAMARIX	O	239
CHINENSIS	B	239
Lour	I	239
(Areca,	O	240
Betel)	O	240
Areca	B	240
vestiaria	I	240
Giseke	O	240
Arenga	O	240
Labill	O	240
Etimología:	O	241
Prunus,	O	241
nombre	O	241
latino	O	241
del	O	241
ciruelo	B	241
silvestre	I	241
Familia:	O	242
Meliaceae	O	242
Nombre	O	242
común:	O	242
Cedro	B	242
español	I	242
Lugar	O	242
de	O	242
origen:	O	242
El	O	242
árbol	O	242
es	O	242
nativo	O	242
desde	O	242
Méjico	O	242
hasta	O	242
el	O	242
norte	O	242
de	O	242
Suramérica	O	242
Admite	O	243
diversos	O	243
tipos	O	243
de	O	243
suelos	O	243
y	O	243
tolera	O	243
las	O	243
podas	O	243
fuertes	O	243
&	B	244
Drude	I	244
Familia:	I	244
Arecaceae	O	244
(Palmae)	O	244
Nombre	O	244
común:	O	244
Palmera	O	244
de	O	244
Nikau	O	244
Datos	O	245
de	O	245
cultivo:	O	245
Se	O	245
multiplica	O	245
por	O	245
semillas	O	245
y	O	245
las	O	245
variedades	O	245
por	O	245
injertos	O	245
Zona	O	246
10-11	O	246
MACADAMIA	B	246
INTEGRIFOLIA	I	246
Maiden	O	246
&	O	246
Betche	O	246
Familia:	O	246
Proteaceae	O	246
Sinónimos:	O	246
Macadamia	O	246
ternifolia	O	246
Familia:	O	247
Bombacaceae	O	247
Nombre	O	247
común:	O	247
Chorisia,	O	247
Árbol	B	247
botella	I	247
Lugar	O	247
de	O	247
origen:	O	247
Brasil,	O	247
Argentina	O	247
Etimología:	O	247
El	O	247
género	O	247
está	O	247
dedicado	O	247
a	O	247
J	O	247
Bailey	O	248
Nombre	O	248
común:	O	248
Palmera	B	248
botella	I	248
Semillas	O	249
de	O	249
color	O	249
negro	O	249
dispuestas	O	249
en	O	249
posición	O	249
longitudinal	O	249
Familia:	O	250
Mimosaceae	O	250
(Leguminosae)	O	250
Nombre	O	250
común:	O	250
Acacia	B	250
de	I	250
hoja	I	250
de	I	250
sauce	I	250
Bitternut	O	250
hickory,	O	250
swamp	O	250
hickory,	O	250
pignut	O	250
Datos	O	251
de	O	251
cultivo:	O	251
Se	O	251
multiplica	O	251
por	O	251
semillas	O	251
Nombre	O	252
común:	O	252
Palmera	B	252
real	I	252
Nombre	O	253
común:	O	253
Roble	B	253
amarillo	I	253
Yellow	O	253
elder,	O	253
Yellow	O	253
trumpet	O	253
bush	O	253
Lugar	O	253
de	O	253
origen:	O	253
Nativo	O	253
desde	O	253
Arizona	O	253
y	O	253
Texas,	O	253
a	O	253
través	O	253
de	O	253
las	O	253
Antillas	O	253
y	O	253
América	O	253
Central,	O	253
hasta	O	253
el	O	253
norte	O	253
de	O	253
Argentina	O	253
Nombre	O	254
común:	O	254
Palmera	B	254
bambú	I	254
Zona	O	255
11	O	255
CITRUS	B	255
RETICULATA	I	255
Blanco	O	255
Familia:	O	255
Rutaceae	O	255
Sinónimos:	O	255
Citrus	O	255
nobilis	O	255
André	O	255
non	O	255
Lour	O	255
Parkinsonia	B	256
aculeata	I	256
L	O	256
Ficus	O	257
cyathistipula	O	257
Ficus	O	257
drupacea	O	257
Ficus	O	257
elastica	O	257
Ficus	O	257
macrophylla	O	257
Ficus	O	257
rubiginosa	O	257
Ficus	O	257
afzelii	O	257
Ficus	O	257
superba	O	257
Ficus	O	257
altissima	O	257
Ficus	O	257
parcellii	O	257
Ficus	O	257
deltoidea	O	257
Ficus	O	257
habrophylla	O	257
Ficus	O	257
religiosa	O	257
Ficus	O	257
obscura	O	257
Ficus	B	257
lyrata	I	257
(F	O	257
Zonas	O	258
9	O	258
a	O	258
11	O	258
LIVISTONA	B	258
DECIPIENS	I	258
Becc	B	258
Areca	B	259
catechu	I	259
L	O	259
Nombre	O	260
común:	O	260
Jabonero	B	260
de	I	260
China,	I	260
árbol	B	260
de	I	260
los	I	260
farolitos	I	260
Rich	O	261
Nombre	O	261
común:	O	261
Árbol	B	261
de	I	261
hierro	I	261
Familia:	O	262
Pinaceae	O	262
Sinónimos:	O	262
Picea	O	262
concolor	O	262
Gordon	O	262
&	O	262
Glend	O	262
Calathea	O	263
crocata	O	263
Calathea	B	263
lancifolia	I	263
Boom	O	263
=	O	263
Calathea	B	263
insignis	I	263
Hort	O	263
Datos	O	264
de	O	264
cultivo:	O	264
Se	O	264
multiplica	O	264
por	O	264
semillas,	O	264
que	O	264
deben	O	264
ser	O	264
puestas	O	264
en	O	264
remojo	O	264
para	O	264
ablandar	O	264
las	O	264
cubiertas	O	264
Zona	O	265
8	O	265
FICUS	B	265
LYRATA	I	265
Warb	O	265
Familia:	O	266
Moraceae	O	266
Sinónimos:	O	266
Ficus	O	266
roxburghii	O	266
Wall	B	266
Familia:	O	267
Arecaceae	O	267
(Palmae)	O	267
Sinónimos:	B	267
Pritchardia	I	267
filifera	I	267
Lindl	O	267
Zona	O	268
1011	O	268
RICINUS	B	268
COMMUNIS	I	268
L	B	268
Familia:	O	269
Rosaceae	O	269
Nombre	O	269
común:	O	269
Serbal	B	269
de	I	269
los	I	269
cazadores	I	269
Lugar	O	269
de	O	269
origen:	O	269
Especie	O	269
ampliamente	O	269
extendida	O	269
por	O	269
Europa	O	269
y	O	269
Asia	O	269
Acículas	O	270
de	O	270
las	O	270
ramillas	O	270
estériles	O	270
de	O	270
20-30	O	270
mm	O	270
de	O	270
longitud,	O	270
con	O	270
el	O	270
ápice	O	270
truncado	O	270
o	O	270
escotado	O	270
Familia:	O	271
Caesalpiniaceae	O	271
(Leguminosae)	O	271
Nombre	O	271
común:	O	271
Acacia	B	271
de	I	271
China	I	271
Hojas	O	272
bipinnadas,	O	272
con	O	272
7-25	O	272
pares	O	272
de	O	272
pinnas,	O	272
cada	O	272
una	O	272
de	O	272
las	O	272
cuales	O	272
tiene	O	272
de	O	272
20-30	O	272
pares	O	272
de	O	272
folíolos	O	272
oblongos	O	272
de	O	272
unos	O	272
6	O	272
mm	O	272
de	O	272
longitud,	O	272
con	O	272
el	O	272
ápice	O	272
agudo	O	272
Familia:	O	273
Salicaceae	O	273
Nombre	O	273
común:	O	273
Álamo	B	273
negro	I	273
Etimología:	O	274
Prunus,	O	274
nombre	O	274
latino	O	274
del	O	274
ciruelo	B	274
silvestre	I	274
Zona	O	275
9-11	O	275
Familia:	O	276
Hippocastanaceae	O	276
Nombre	O	276
común:	O	276
Castaño	B	276
de	I	276
Indias,	I	276
falso	B	276
castaño	I	276
Familia:	I	277
Arecaceae	O	277
(Palmae)	O	277
Nombre	O	277
común:	O	277
Licuala	O	277
de	O	277
manglar	O	277
Zona	O	278
9	O	278
Se	O	279
cultiva	O	279
como	O	279
ejemplar	O	279
aislado	O	279
o	O	279
en	O	279
alineación	O	279
si	O	279
se	O	279
dispone	O	279
de	O	279
espacio	O	279
para	O	279
el	O	279
desarrollo	O	279
aparasolado	O	279
de	O	279
sus	O	279
copas	O	279
de	O	280
longitud	O	280
y	O	280
2-4	O	280
cm	O	280
Familia:	O	281
Aceraceae	O	281
Nombre	O	281
común:	O	281
Arce	B	281
plateado	I	281
Silver	O	281
maple	O	281
Lugar	O	281
de	O	281
origen:	O	281
Este	O	281
de	O	281
Norteamérica	O	281
Zona	O	282
11	O	282
MAMMEA	B	282
AMERICANA	I	282
L	O	282
Muell	O	283
Familia:	O	283
Mimosaceae	O	283
(Leguminosae)	O	283
Nombre	O	283
común:	O	283
Acacia	B	283
trinervada	I	283
Three-veined	O	283
wattle	O	283
Lugar	O	283
de	O	283
origen:	O	283
Australia	O	283
Etimología:	O	283
Acacia,	O	283
del	O	283
griego	O	283
akis	O	283
=punta,	O	283
aludiendo	O	283
a	O	283
las	O	283
espinas	O	283
de	O	283
las	O	283
especies	O	283
de	O	283
acacias	O	283
africanas,	O	283
ya	O	283
que	O	283
las	O	283
australianas	O	283
normalmente	O	283
carecen	O	283
de	O	283
ellas	O	283
Descripción:	O	284
Arbolito	O	284
o	O	284
arbusto	O	284
espinoso	O	284
de	O	284
3-5	O	284
m	O	284
de	O	284
altura	O	284
con	O	284
hojas	O	284
bipinnadas,	O	284
con	O	284
2-3	O	284
pares	O	284
de	O	284
pinnas	O	284
cada	O	284
una	O	284
con	O	284
7-8	O	284
pares	O	284
de	O	284
folíolos	O	284
oblongoelípticos,	O	284
subsésiles,	O	284
de	O	284
ápice	O	284
redondeado	O	284
y	O	284
unos	O	284
2	O	284
SCHEFFLERA	B	285
ACTINOPHYLLA	I	285
(Endl	O	285
Zona	O	286
9	O	286
HOHERIA	O	286
SEXTYLOSA	B	286
Col	I	286
ILEX	B	287
AQUIFOLIUM	I	287
L	O	287
Datos	O	288
de	O	288
cultivo:	O	288
Se	O	288
multiplica	O	288
por	O	288
semillas	O	288
Familia:	O	289
Rutaceae	O	289
Nombre	O	289
común:	O	289
Fresno	B	289
espinoso	I	289
PRUNUS	B	290
DULCIS	I	290
(Mill	O	290
Familia:	O	291
Rosaceae	O	291
Nombre	O	291
común:	O	291
Espino	B	291
albar,	I	291
espino	O	291
majuelo	O	291
rosea	O	292
Mouill	O	292
Descripción:	O	293
Arbolito	O	293
de	O	293
3-6	O	293
m	O	293
de	O	293
altura,	O	293
con	O	293
el	O	293
ramaje	O	293
colgante	O	293
Etimología:	O	294
Prunus,	O	294
nombre	O	294
latino	O	294
del	O	294
ciruelo	B	294
silvestre	I	294
La	O	295
especie	O	295
cultivada	O	295
por	O	295
excelencia	O	295
es:	O	295
Sansevieria	B	295
trifasciata	I	295
Hort	O	295
Zonas	O	296
9	O	296
a	O	296
11	O	296
SABAL	O	296
ETONIA	O	296
Swingle	O	296
ex	B	296
